	Gene.Symbol
ENSMUSG00000096534	Krtap16-3
ENSMUSG00000095992	Krtap22-2
ENSMUSG00000068075	Gm10229
ENSMUSG00000058172	Krtap6-1
ENSMUSG00000068074	Gm10228
ENSMUSG00000062400	Krtap6-5
ENSMUSG00000068073	1110025L11Rik
ENSMUSG00000091039	Krtap20-2
ENSMUSG00000058368	Krtap21-1
ENSMUSG00000062433	Krtap6-2
ENSMUSG00000059632	Krtap8-1
ENSMUSG00000056706	Krtap7-1
ENSMUSG00000091212	Krtap11-1
ENSMUSG00000002489	Tiam1
ENSMUSG00000022982	Sod1
ENSMUSG00000022983	Scaf4
ENSMUSG00000053414	Hunk
ENSMUSG00000022978	Mis18a
ENSMUSG00000039956	Mrap
ENSMUSG00000039929	Urb1
ENSMUSG00000039903	Eva1c
ENSMUSG00000022973	Synj1
ENSMUSG00000087354	4930404I05Rik
ENSMUSG00000022974	Paxbp1
ENSMUSG00000039851	4932438H23Rik
ENSMUSG00000039830	Olig2
ENSMUSG00000046160	Olig1
ENSMUSG00000022971	Ifnar2
ENSMUSG00000022969	Il10rb
ENSMUSG00000084866	A930006K02Rik
ENSMUSG00000022967	Ifnar1
ENSMUSG00000022965	Ifngr2
ENSMUSG00000022964	Tmem50b
ENSMUSG00000039763	Dnajc28
ENSMUSG00000022962	Gart
ENSMUSG00000022961	Son
ENSMUSG00000022960	Donson
ENSMUSG00000085169	Gm10785
ENSMUSG00000058240	Cryzl1
ENSMUSG00000022957	Itsn1
ENSMUSG00000022956	Atp5o
ENSMUSG00000089774	Slc5a3
ENSMUSG00000039680	Mrps6
ENSMUSG00000039672	Kcne2
ENSMUSG00000051989	Smim11
ENSMUSG00000085637	1700048M11Rik
ENSMUSG00000039639	Kcne1
ENSMUSG00000022951	Rcan1
ENSMUSG00000051297	2410124H12Rik
ENSMUSG00000022949	Clic6
ENSMUSG00000022952	Runx1
ENSMUSG00000100277	1810053B23Rik
ENSMUSG00000076457	Mir802
ENSMUSG00000099968	1700029J03Rik
ENSMUSG00000022948	Setd4
ENSMUSG00000051483	Cbr1
ENSMUSG00000022947	Cbr3
ENSMUSG00000039456	Morc3
ENSMUSG00000022945	Chaf1b
ENSMUSG00000047109	Cldn14
ENSMUSG00000062713	Sim2
ENSMUSG00000040820	Hlcs
ENSMUSG00000022941	Ripply3
ENSMUSG00000022940	Pigp
ENSMUSG00000040785	Ttc3
ENSMUSG00000022898	Dscr3
ENSMUSG00000022897	Dyrk1a
ENSMUSG00000043301	Kcnj6
ENSMUSG00000062609	Kcnj15
ENSMUSG00000040732	Erg
ENSMUSG00000022895	Ets2
ENSMUSG00000117232	1600002D24Rik
ENSMUSG00000022913	Psmg1
ENSMUSG00000022914	Brwd1
ENSMUSG00000040681	Hmgn1
ENSMUSG00000023147	Wrb
ENSMUSG00000045275	Lca5l
ENSMUSG00000040666	Sh3bgr
ENSMUSG00000074892	B3galt5
ENSMUSG00000000159	Igsf5
ENSMUSG00000000157	Itgb2l
ENSMUSG00000090223	Pcp4
ENSMUSG00000050272	Dscam
ENSMUSG00000040605	Bace2
ENSMUSG00000000386	Mx1
ENSMUSG00000022938	Fam3b
ENSMUSG00000023341	Mx2
ENSMUSG00000000385	Tmprss2
ENSMUSG00000005251	Ripk4
ENSMUSG00000014039	Prdm15
ENSMUSG00000045975	C2cd2
ENSMUSG00000105138	Mir6964
ENSMUSG00000046962	Zbtb21
ENSMUSG00000116673	A630089N07Rik
ENSMUSG00000046201	Scaf8
ENSMUSG00000023800	Tiam2
ENSMUSG00000036983	Tfb1m
ENSMUSG00000091530	Cldn20
ENSMUSG00000116852	1700102H20Rik
ENSMUSG00000023802	Nox3
ENSMUSG00000116975	4930470H14Rik
ENSMUSG00000116615	4930548J01Rik
ENSMUSG00000069729	Arid1b
ENSMUSG00000004945	Tmem242
ENSMUSG00000101959	Ldhal6b
ENSMUSG00000034265	Zdhhc14
ENSMUSG00000096965	3300005D01Rik
ENSMUSG00000002365	Snx9
ENSMUSG00000023805	Synj2
ENSMUSG00000015659	Serac1
ENSMUSG00000034345	Gtf2h5
ENSMUSG00000034377	Tulp4
ENSMUSG00000038141	Tmem181a
ENSMUSG00000092074	Dynlt1a
ENSMUSG00000096255	Dynlt1b
ENSMUSG00000095677	Dynlt1f
ENSMUSG00000000579	Dynlt1c
ENSMUSG00000041831	Sytl3
ENSMUSG00000052397	Ezr
ENSMUSG00000076218	Mir692-1
ENSMUSG00000023806	Rsph3b
ENSMUSG00000052031	Tagap1
ENSMUSG00000094724	Rnaset2b
ENSMUSG00000094083	Gm1604b
ENSMUSG00000023809	Rps6ka2
ENSMUSG00000071322	Tcp10a
ENSMUSG00000079722	Ttll2
ENSMUSG00000071984	Fndc1
ENSMUSG00000033450	Tagap
ENSMUSG00000073471	Rsph3a
ENSMUSG00000095687	Rnaset2a
ENSMUSG00000069135	Fgfr1op
ENSMUSG00000040899	Ccr6
ENSMUSG00000023861	Mpc1
ENSMUSG00000087478	4930506C21Rik
ENSMUSG00000073468	Sft2d1
ENSMUSG00000055945	Prr18
ENSMUSG00000058159	T2
ENSMUSG00000097796	Gm16702
ENSMUSG00000062327	T
ENSMUSG00000023868	Pde10a
ENSMUSG00000023873	1700010I14Rik
ENSMUSG00000097049	6530411M01Rik
ENSMUSG00000046173	Pabpc6
ENSMUSG00000117264	4930452A19Rik
ENSMUSG00000062078	Qk
ENSMUSG00000099384	1700110C19Rik
ENSMUSG00000037196	Pacrg
ENSMUSG00000089633	A230009B12Rik
ENSMUSG00000023827	Agpat4
ENSMUSG00000014426	Map3k4
ENSMUSG00000097350	4732491K20Rik
ENSMUSG00000059481	Plg
ENSMUSG00000023828	Slc22a3
ENSMUSG00000117314	C030013G03Rik
ENSMUSG00000040966	Slc22a2
ENSMUSG00000023829	Slc22a1
ENSMUSG00000023830	Igf2r
ENSMUSG00000078247	Airn
ENSMUSG00000068037	Mas1
ENSMUSG00000059408	Mrgprh
ENSMUSG00000073460	Pnldc1
ENSMUSG00000057388	Mrpl18
ENSMUSG00000068039	Tcp1
ENSMUSG00000062480	Acat3
ENSMUSG00000023832	Acat2
ENSMUSG00000060475	Wtap
ENSMUSG00000006818	Sod2
ENSMUSG00000071311	Gpr31b
ENSMUSG00000055602	Tcp10b
ENSMUSG00000117147	Gm11166
ENSMUSG00000067049	Unc93a
ENSMUSG00000117051	Gm10512
ENSMUSG00000073458	Smok2a
ENSMUSG00000073457	Smok2b
ENSMUSG00000052469	Tcp10c
ENSMUSG00000117042	2700054A10Rik
ENSMUSG00000079711	Smok4a
ENSMUSG00000038347	Tcte2
ENSMUSG00000067941	Gm7168
ENSMUSG00000048826	Dact2
ENSMUSG00000023886	Smoc2
ENSMUSG00000117328	4930474M22Rik
ENSMUSG00000023885	Thbs2
ENSMUSG00000046991	Wdr27
ENSMUSG00000050088	1600012H06Rik
ENSMUSG00000023883	Phf10
ENSMUSG00000079707	Gm3448
ENSMUSG00000116780	Gm3417
ENSMUSG00000116953	9030025P20Rik
ENSMUSG00000116895	Gm3435
ENSMUSG00000036552	Ermard
ENSMUSG00000097624	Gm5091
ENSMUSG00000014773	Dll1
ENSMUSG00000014763	Fam120b
ENSMUSG00000014769	Psmb1
ENSMUSG00000014767	Tbp
ENSMUSG00000014771	Pdcd2
ENSMUSG00000051977	Prdm9
ENSMUSG00000116924	4933401D09Rik
ENSMUSG00000023852	Chd1
ENSMUSG00000048027	Rgmb
ENSMUSG00000096696	Zfp960
ENSMUSG00000095990	Zfp97
ENSMUSG00000116564	Riok2
ENSMUSG00000047786	Lix1
ENSMUSG00000023845	Lnpep
ENSMUSG00000092120	Vmn2r90
ENSMUSG00000065396	Mir99b
ENSMUSG00000105758	Mirlet7e
ENSMUSG00000065479	Mir125a
ENSMUSG00000080316	Spaca6
ENSMUSG00000003665	Has1
ENSMUSG00000045551	Fpr1
ENSMUSG00000052270	Fpr2
ENSMUSG00000079700	Fpr3
ENSMUSG00000048062	Fpr-rs4
ENSMUSG00000094396	Vmn2r124
ENSMUSG00000091206	Vmn2r91
ENSMUSG00000091350	Vmn2r92
ENSMUSG00000090417	Vmn2r94
ENSMUSG00000079698	Vmn2r93
ENSMUSG00000091631	Vmn2r95
ENSMUSG00000091679	Vmn2r96
ENSMUSG00000091491	Vmn2r97
ENSMUSG00000096717	Vmn2r98
ENSMUSG00000090304	Vmn2r99
ENSMUSG00000091859	Vmn2r100
ENSMUSG00000094892	Vmn2r101
ENSMUSG00000095961	Vmn2r102
ENSMUSG00000091771	Vmn2r103
ENSMUSG00000090315	Vmn2r104
ENSMUSG00000071275	Fpr-rs6
ENSMUSG00000091670	Vmn2r105
ENSMUSG00000091656	Vmn2r106
ENSMUSG00000056910	Vmn2r107
ENSMUSG00000091151	Vmn1r224
ENSMUSG00000091805	Vmn2r108
ENSMUSG00000043537	Vmn1r225
ENSMUSG00000090572	Vmn2r109
ENSMUSG00000091259	Vmn2r110
ENSMUSG00000060701	Fpr-rs3
ENSMUSG00000042848	Vmn1r226
ENSMUSG00000067951	Vmn1r227
ENSMUSG00000060245	Vmn1r228
ENSMUSG00000117148	Vmn1r229
ENSMUSG00000045417	Vmn1r230
ENSMUSG00000050933	Vmn1r231
ENSMUSG00000062165	Vmn1r232
ENSMUSG00000007564	Ppp2r1a
ENSMUSG00000045575	Vmn1r233
ENSMUSG00000067942	Zfp160
ENSMUSG00000057203	Vmn1r234
ENSMUSG00000050102	Vmn1r235
ENSMUSG00000054142	Vmn1r236
ENSMUSG00000058030	Vmn1r237
ENSMUSG00000062743	Zfp677
ENSMUSG00000023882	Zfp54
ENSMUSG00000023892	Zfp51
ENSMUSG00000057409	Zfp53
ENSMUSG00000051341	Zfp52
ENSMUSG00000067931	Zfp948
ENSMUSG00000067928	Zfp760
ENSMUSG00000061544	Zfp229
ENSMUSG00000069743	Zfp820
ENSMUSG00000071267	Zfp942
ENSMUSG00000053347	Zfp943
ENSMUSG00000063383	Zfp947
ENSMUSG00000033972	Zfp944
ENSMUSG00000044501	Zfp758
ENSMUSG00000071266	Zfp946
ENSMUSG00000095093	Vmn2r111
ENSMUSG00000094921	Vmn2r112
ENSMUSG00000059142	Zfp945
ENSMUSG00000092111	Vmn2r113
ENSMUSG00000002617	Zfp40
ENSMUSG00000091945	Vmn2r114
ENSMUSG00000091076	Vmn2r115
ENSMUSG00000090966	Vmn2r116
ENSMUSG00000091407	Vmn2r117
ENSMUSG00000071256	Zfp213
ENSMUSG00000062012	Zfp13
ENSMUSG00000023902	Zscan10
ENSMUSG00000023903	Mmp25
ENSMUSG00000041319	Thoc6
ENSMUSG00000023904	Hcfc1r1
ENSMUSG00000023905	Tnfrsf12a
ENSMUSG00000023906	Cldn6
ENSMUSG00000066720	Cldn9
ENSMUSG00000023908	Pkmyt1
ENSMUSG00000023909	Paqr4
ENSMUSG00000040680	Kremen2
ENSMUSG00000097006	9530082P21Rik
ENSMUSG00000040097	Flywch1
ENSMUSG00000023911	Flywch2
ENSMUSG00000039218	Srrm2
ENSMUSG00000049620	Prss33
ENSMUSG00000024114	Prss41
ENSMUSG00000048992	Prss32
ENSMUSG00000024116	Prss21
ENSMUSG00000096445	Dcpp1
ENSMUSG00000096278	Dcpp2
ENSMUSG00000057417	Dcpp3
ENSMUSG00000024128	Sbp
ENSMUSG00000024125	Sbpl
ENSMUSG00000024124	Prss30
ENSMUSG00000045027	Prss22
ENSMUSG00000050762	Prss27
ENSMUSG00000016946	Kctd5
ENSMUSG00000024122	Pdpk1
ENSMUSG00000036820	Amdhd2
ENSMUSG00000024121	Atp6v0c
ENSMUSG00000036473	Tbc1d24
ENSMUSG00000072082	Ccnf
ENSMUSG00000093270	Mir5134
ENSMUSG00000099123	Mir6965
ENSMUSG00000035435	Abca17
ENSMUSG00000024130	Abca3
ENSMUSG00000073437	D330041H03Rik
ENSMUSG00000034681	Rnps1
ENSMUSG00000024132	Eci1
ENSMUSG00000024136	Dnase1l2
ENSMUSG00000024137	E4f1
ENSMUSG00000043445	Pgp
ENSMUSG00000024142	Mlst8
ENSMUSG00000045744	Bricd5
ENSMUSG00000033597	Caskin1
ENSMUSG00000052752	Traf7
ENSMUSG00000093565	Rab26os
ENSMUSG00000079657	Rab26
ENSMUSG00000032855	Pkd1
ENSMUSG00000002496	Tsc2
ENSMUSG00000041429	Nthl1
ENSMUSG00000002504	Slc9a3r2
ENSMUSG00000071230	Npw
ENSMUSG00000041130	Zfp598
ENSMUSG00000007021	Syngr3
ENSMUSG00000040888	Gfer
ENSMUSG00000019320	Noxo1
ENSMUSG00000040688	Tbl3
ENSMUSG00000008482	Rnf151
ENSMUSG00000090101	Snhg9
ENSMUSG00000089255	Snora78
ENSMUSG00000044533	Rps2
ENSMUSG00000077709	Snora64
ENSMUSG00000040048	Ndufb10
ENSMUSG00000002500	Rpl3l
ENSMUSG00000075705	Msrb1
ENSMUSG00000039628	Hs3st6
ENSMUSG00000024155	Meiob
ENSMUSG00000045316	Fahd1
ENSMUSG00000024158	Hagh
ENSMUSG00000046070	Igfals
ENSMUSG00000039183	Nubp2
ENSMUSG00000024160	Spsb3
ENSMUSG00000073436	Eme2
ENSMUSG00000038880	Mrps34
ENSMUSG00000073435	Nme3
ENSMUSG00000024163	Mapk8ip3
ENSMUSG00000038002	Cramp1l
ENSMUSG00000024169	Ift140
ENSMUSG00000024168	Tmem204
ENSMUSG00000024170	Telo2
ENSMUSG00000044172	Ptx4
ENSMUSG00000036636	Clcn7
ENSMUSG00000059562	Ccdc154
ENSMUSG00000067722	BC003965
ENSMUSG00000015127	Unkl
ENSMUSG00000035521	Gnptg
ENSMUSG00000015126	Tsr3
ENSMUSG00000047507	Baiap3
ENSMUSG00000093202	Mir3547
ENSMUSG00000015120	Ube2i
ENSMUSG00000056399	Prss34
ENSMUSG00000024171	Prss28
ENSMUSG00000034039	Prss29
ENSMUSG00000024173	Tpsab1
ENSMUSG00000033825	Tpsb2
ENSMUSG00000033200	Tpsg1
ENSMUSG00000024112	Cacna1h
ENSMUSG00000024175	Tekt4
ENSMUSG00000050824	Sstr5
ENSMUSG00000024176	Sox8
ENSMUSG00000091475	2810468N07Rik
ENSMUSG00000002279	Lmf1
ENSMUSG00000025739	Gng13
ENSMUSG00000019214	Chtf18
ENSMUSG00000041199	Rpusd1
ENSMUSG00000041062	Mslnl
ENSMUSG00000063011	Msln
ENSMUSG00000002280	Narfl
ENSMUSG00000061046	Haghl
ENSMUSG00000098329	Mir6966
ENSMUSG00000071202	Ccdc78
ENSMUSG00000057411	Fam173a
ENSMUSG00000002274	Metrn
ENSMUSG00000025738	Fbxl16
ENSMUSG00000025737	Wdr24
ENSMUSG00000025736	Jmjd8
ENSMUSG00000039615	Stub1
ENSMUSG00000093076	Mir3082
ENSMUSG00000025735	Rhbdl1
ENSMUSG00000025733	Rhot2
ENSMUSG00000073434	Wdr90
ENSMUSG00000071192	Wfikkn1
ENSMUSG00000025730	Rab40c
ENSMUSG00000025728	Pigq
ENSMUSG00000090113	Nhlrc4
ENSMUSG00000037326	Capn15
ENSMUSG00000037098	Rab11fip3
ENSMUSG00000036775	Decr2
ENSMUSG00000024177	Nme4
ENSMUSG00000024180	Tmem8
ENSMUSG00000024181	Mrpl28
ENSMUSG00000024182	Axin1
ENSMUSG00000024184	Pdia2
ENSMUSG00000073433	Arhgdig
ENSMUSG00000024186	Rgs11
ENSMUSG00000024188	Luc7l
ENSMUSG00000034413	Neurl1b
ENSMUSG00000024190	Dusp1
ENSMUSG00000001576	Ergic1
ENSMUSG00000015575	Atp6v0e
ENSMUSG00000048249	Crebrf
ENSMUSG00000024191	Bnip1
ENSMUSG00000015579	Nkx2-5
ENSMUSG00000024301	Kifc5b
ENSMUSG00000024193	Phf1
ENSMUSG00000098510	Mir6968
ENSMUSG00000024194	Cuta
ENSMUSG00000067629	Syngap1
ENSMUSG00000093118	Mir3083
ENSMUSG00000079605	Zbtb9
ENSMUSG00000048731	Ggnbp1
ENSMUSG00000057789	Bak1
ENSMUSG00000042644	Itpr3
ENSMUSG00000098826	Mir7677
ENSMUSG00000024208	Uqcc2
ENSMUSG00000024210	Ip6k3
ENSMUSG00000044857	Lemd2
ENSMUSG00000105142	Mir7214
ENSMUSG00000099237	Mir7216
ENSMUSG00000106578	Mir7217
ENSMUSG00000106215	Mir7218
ENSMUSG00000063239	Grm4
ENSMUSG00000046711	Hmga1
ENSMUSG00000062753	AI413582
ENSMUSG00000024213	Nudt3
ENSMUSG00000052146	Rps10
ENSMUSG00000040276	Pacsin1
ENSMUSG00000024215	Spdef
ENSMUSG00000056692	D17Wsu92e
ENSMUSG00000024217	Snrpc
ENSMUSG00000039512	Uhrf1bp1
ENSMUSG00000024218	Taf11
ENSMUSG00000024219	Anks1
ENSMUSG00000062859	Tcp11
ENSMUSG00000038677	Scube3
ENSMUSG00000024220	Zfp523
ENSMUSG00000002257	Def6
ENSMUSG00000002250	Ppard
ENSMUSG00000007570	Fance
ENSMUSG00000037805	Rpl10a
ENSMUSG00000002249	Tead3
ENSMUSG00000037446	Tulp1
ENSMUSG00000024222	Fkbp5
ENSMUSG00000024223	Armc12
ENSMUSG00000024224	Clpsl2
ENSMUSG00000024225	Clps
ENSMUSG00000099152	Mir6969
ENSMUSG00000062252	Lhfpl5
ENSMUSG00000004865	Srpk1
ENSMUSG00000036196	Slc26a8
ENSMUSG00000053436	Mapk14
ENSMUSG00000004864	Mapk13
ENSMUSG00000063952	Brpf3
ENSMUSG00000043286	Pnpla1
ENSMUSG00000048905	4930539E08Rik
ENSMUSG00000085333	1700030A11Rik
ENSMUSG00000045378	Pxt1
ENSMUSG00000005936	Kctd20
ENSMUSG00000024006	Stk38
ENSMUSG00000071172	Srsf3
ENSMUSG00000085912	Trp53cor1
ENSMUSG00000023067	Cdkn1a
ENSMUSG00000064147	Rab44
ENSMUSG00000024008	Cpne5
ENSMUSG00000024007	Ppil1
ENSMUSG00000052712	BC004004
ENSMUSG00000024011	Pi16
ENSMUSG00000024012	Mtch1
ENSMUSG00000024013	Fgd2
ENSMUSG00000024014	Pim1
ENSMUSG00000079580	Tmem217
ENSMUSG00000042203	Tbc1d22b
ENSMUSG00000089900	Tbc1d22bos
ENSMUSG00000090083	Rnf8
ENSMUSG00000024019	Cmtr1
ENSMUSG00000024018	Ccdc167
ENSMUSG00000043557	Mdga1
ENSMUSG00000044477	Zfand3
ENSMUSG00000062202	Btbd9
ENSMUSG00000098522	Mir6412
ENSMUSG00000024026	Glo1
ENSMUSG00000099474	1700097N02Rik
ENSMUSG00000033826	Dnah8
ENSMUSG00000024027	Glp1r
ENSMUSG00000054134	Umodl1
ENSMUSG00000024030	Abcg1
ENSMUSG00000024029	Tff3
ENSMUSG00000024028	Tff2
ENSMUSG00000086010	LOC102631757
ENSMUSG00000024032	Tff1
ENSMUSG00000024034	Tmprss3
ENSMUSG00000042345	Ubash3a
ENSMUSG00000024033	Rsph1
ENSMUSG00000024036	Slc37a1
ENSMUSG00000041119	Pde9a
ENSMUSG00000024037	Wdr4
ENSMUSG00000024038	Ndufv3
ENSMUSG00000006705	Pknox1
ENSMUSG00000024039	Cbs
ENSMUSG00000061613	U2af1
ENSMUSG00000024041	Cryaa
ENSMUSG00000024042	Sik1
ENSMUSG00000002076	Hsf2bp
ENSMUSG00000058392	Rrp1b
ENSMUSG00000002791	Pdxk-ps
ENSMUSG00000038146	Notch3
ENSMUSG00000037577	Ephx3
ENSMUSG00000024002	Brd4
ENSMUSG00000024045	Akap8
ENSMUSG00000002625	Akap8l
ENSMUSG00000024050	Wiz
ENSMUSG00000052142	Rasal3
ENSMUSG00000079563	Pglyrp2
ENSMUSG00000061126	Cyp4f39
ENSMUSG00000091586	Cyp4f17
ENSMUSG00000048440	Cyp4f16
ENSMUSG00000062464	Cyp4f37
ENSMUSG00000090700	Cyp4f40
ENSMUSG00000073424	Cyp4f15
ENSMUSG00000024298	Zfp871
ENSMUSG00000055202	Zfp811
ENSMUSG00000095253	Zfp799
ENSMUSG00000095325	Zfp870
ENSMUSG00000024292	Cyp4f14
ENSMUSG00000024055	Cyp4f13
ENSMUSG00000053600	Zfp472
ENSMUSG00000053390	Zfp952
ENSMUSG00000067430	Zfp763
ENSMUSG00000023350	4921501E09Rik
ENSMUSG00000067424	Zfp563
ENSMUSG00000048602	Morc2b
ENSMUSG00000094891	Olfr55
ENSMUSG00000093884	Olfr239
ENSMUSG00000094441	Zfp955a
ENSMUSG00000054666	Olfr63
ENSMUSG00000096910	Zfp955b
ENSMUSG00000003929	Zfp81
ENSMUSG00000055240	Zfp101
ENSMUSG00000092519	Actl9
ENSMUSG00000024299	Adamts10
ENSMUSG00000024300	Myo1f
ENSMUSG00000073423	Zfp414
ENSMUSG00000032739	Pram1
ENSMUSG00000059208	Hnrnpm
ENSMUSG00000079557	March2
ENSMUSG00000077450	Rab11b
ENSMUSG00000002289	Angptl4
ENSMUSG00000042099	Kank3
ENSMUSG00000067288	Rps28
ENSMUSG00000041881	Ndufa7
ENSMUSG00000002308	Cd320
ENSMUSG00000079553	Kifc1
ENSMUSG00000092564	BC051226
ENSMUSG00000002307	Daxx
ENSMUSG00000051390	Zbtb22
ENSMUSG00000024308	Tapbp
ENSMUSG00000041354	Rgl2
ENSMUSG00000024312	Wdr46
ENSMUSG00000067370	B3galt4
ENSMUSG00000008668	Rps18
ENSMUSG00000024319	Vps52
ENSMUSG00000061232	H2-K1
ENSMUSG00000024325	Ring1
ENSMUSG00000105964	Mir219c
ENSMUSG00000073422	H2-Ke6
ENSMUSG00000024327	Slc39a7
ENSMUSG00000039656	Rxrb
ENSMUSG00000024330	Col11a2
ENSMUSG00000098197	BC051537
ENSMUSG00000024334	H2-Oa
ENSMUSG00000024335	Brd2
ENSMUSG00000037649	H2-DMa
ENSMUSG00000037548	H2-DMb2
ENSMUSG00000079547	H2-DMb1
ENSMUSG00000096727	Psmb9
ENSMUSG00000037321	Tap1
ENSMUSG00000024338	Psmb8
ENSMUSG00000024339	Tap2
ENSMUSG00000041538	H2-Ob
ENSMUSG00000073421	H2-Ab1
ENSMUSG00000036594	H2-Aa
ENSMUSG00000060586	H2-Eb1
ENSMUSG00000067341	H2-Eb2
ENSMUSG00000036322	H2-Ea-ps
ENSMUSG00000024340	Btnl2
ENSMUSG00000062638	Btnl1
ENSMUSG00000057246	BC051142
ENSMUSG00000058435	Btnl4
ENSMUSG00000092618	Btnl6
ENSMUSG00000015468	Notch4
ENSMUSG00000034786	Gpsm3
ENSMUSG00000034673	Pbx2
ENSMUSG00000015452	Ager
ENSMUSG00000015478	Rnf5
ENSMUSG00000034254	Agpat1
ENSMUSG00000015467	Egfl8
ENSMUSG00000015474	Ppt2
ENSMUSG00000015476	Prrt1
ENSMUSG00000033739	Fkbpl
ENSMUSG00000015461	Atf6b
ENSMUSG00000033327	Tnxb
ENSMUSG00000073418	C4b
ENSMUSG00000024365	Cyp21a1
ENSMUSG00000015451	C4a
ENSMUSG00000061207	Stk19
ENSMUSG00000040482	Dxo
ENSMUSG00000040356	Skiv2l
ENSMUSG00000098458	Mir6971
ENSMUSG00000098460	Mir6970
ENSMUSG00000024369	Nelfe
ENSMUSG00000090231	Cfb
ENSMUSG00000098445	Mir6972
ENSMUSG00000024371	C2
ENSMUSG00000049823	Zbtb12
ENSMUSG00000013787	Ehmt2
ENSMUSG00000007034	Slc44a4
ENSMUSG00000007038	Neu1
ENSMUSG00000092203	1110038B12Rik
ENSMUSG00000093009	Snord52
ENSMUSG00000090877	Hspa1b
ENSMUSG00000091971	Hspa1a
ENSMUSG00000007033	Hspa1l
ENSMUSG00000007050	Lsm2
ENSMUSG00000007029	Vars
ENSMUSG00000007030	Vwa7
ENSMUSG00000036185	Sapcd1
ENSMUSG00000007035	Msh5
ENSMUSG00000007041	Clic1
ENSMUSG00000007039	Ddah2
ENSMUSG00000092586	Ly6g6c
ENSMUSG00000073413	Ly6g6d
ENSMUSG00000013766	Ly6g6e
ENSMUSG00000034923	Ly6g6f
ENSMUSG00000007036	Abhd16a
ENSMUSG00000034482	Ly6g5c
ENSMUSG00000043807	Ly6g5b
ENSMUSG00000024387	Csnk2b
ENSMUSG00000092417	Gpank1
ENSMUSG00000043311	D17H6S53E
ENSMUSG00000024391	Apom
ENSMUSG00000024392	Bag6
ENSMUSG00000024393	Prrc2a
ENSMUSG00000024397	Aif1
ENSMUSG00000073412	Lst1
ENSMUSG00000024399	Ltb
ENSMUSG00000098291	Mir6973a
ENSMUSG00000024401	Tnf
ENSMUSG00000024402	Lta
ENSMUSG00000099006	Mir6974
ENSMUSG00000042419	Nfkbil1
ENSMUSG00000024403	Atp6v1g2
ENSMUSG00000019432	Ddx39b
ENSMUSG00000098499	Mir6975
ENSMUSG00000098269	Mir8094
ENSMUSG00000073411	H2-D1
ENSMUSG00000079507	H2-Q1
ENSMUSG00000091705	H2-Q2
ENSMUSG00000035929	H2-Q4
ENSMUSG00000055413	H2-Q5
ENSMUSG00000073409	H2-Q6
ENSMUSG00000060550	H2-Q7
ENSMUSG00000067235	H2-Q10
ENSMUSG00000024406	Pou5f1
ENSMUSG00000050410	Tcf19
ENSMUSG00000040312	Cchcr1
ENSMUSG00000024409	Psors1c2
ENSMUSG00000039518	Cdsn
ENSMUSG00000039269	2300002M23Rik
ENSMUSG00000090588	Gm9573
ENSMUSG00000090509	Sfta2
ENSMUSG00000038838	Vars2
ENSMUSG00000001524	Gtf2h4
ENSMUSG00000003534	Ddr1
ENSMUSG00000092171	4833427F10Rik
ENSMUSG00000003541	Ier3
ENSMUSG00000059714	Flot1
ENSMUSG00000001525	Tubb5
ENSMUSG00000061607	Mdc1
ENSMUSG00000059791	Nrm
ENSMUSG00000034595	Ppp1r18
ENSMUSG00000024422	Dhx16
ENSMUSG00000050705	2310061I04Rik
ENSMUSG00000024426	Atat1
ENSMUSG00000024436	Mrps18b
ENSMUSG00000039220	Ppp1r10
ENSMUSG00000084751	Mir1894
ENSMUSG00000038762	Abcf1
ENSMUSG00000077931	Mir877
ENSMUSG00000038500	Prr3
ENSMUSG00000024429	Gnl1
ENSMUSG00000053835	H2-T24
ENSMUSG00000067212	H2-T23
ENSMUSG00000056116	H2-T9
ENSMUSG00000073407	Gm6034
ENSMUSG00000079492	Gm11127
ENSMUSG00000073406	H2-Bl
ENSMUSG00000073405	C920025E04Rik
ENSMUSG00000079491	H2-T10
ENSMUSG00000092243	Gm7030
ENSMUSG00000038311	2410017I17Rik
ENSMUSG00000073402	Gm8909
ENSMUSG00000054128	H2-T3
ENSMUSG00000024446	Rpp21
ENSMUSG00000045409	Trim39
ENSMUSG00000023083	H2-M10.2
ENSMUSG00000024448	H2-M10.1
ENSMUSG00000058124	H2-M10.3
ENSMUSG00000048231	H2-M10.4
ENSMUSG00000037537	H2-M11
ENSMUSG00000067201	H2-M9
ENSMUSG00000037334	H2-M1
ENSMUSG00000037246	H2-M10.5
ENSMUSG00000037130	H2-M10.6
ENSMUSG00000024457	Trim26
ENSMUSG00000050747	Trim15
ENSMUSG00000073400	Trim10
ENSMUSG00000073399	Trim40
ENSMUSG00000058063	Trim31
ENSMUSG00000092239	1700031A10Rik
ENSMUSG00000036492	Rnf39
ENSMUSG00000036398	Ppp1r11
ENSMUSG00000036315	Znrd1
ENSMUSG00000036214	Znrd1as
ENSMUSG00000064308	2410137M14Rik
ENSMUSG00000024459	H2-M5
ENSMUSG00000036036	Zfp57
ENSMUSG00000076439	Mog
ENSMUSG00000024462	Gabbr1
ENSMUSG00000056600	Olfr90
ENSMUSG00000095377	Olfr91
ENSMUSG00000096477	Olfr92
ENSMUSG00000091601	Olfr93
ENSMUSG00000035186	Ubd
ENSMUSG00000043827	Olfr94
ENSMUSG00000049561	Olfr95
ENSMUSG00000064121	Olfr96
