	Astrocytes_14	Astrocytes_40	Astrocytes_41	Astrocytes_42	Astrocytes_44	Blood_73	Ependymal_47	Excluded_30	Excluded_38	Excluded_44	Excluded_6	Immune_14	Immune_32	Immune_34	Immune_35	Neurons_10	Neurons_11	Neurons_12	Neurons_14	Neurons_15	Neurons_16	Neurons_17	Neurons_18	Neurons_19	Neurons_20	Neurons_21	Neurons_22	Neurons_23	Neurons_24	Neurons_25	Neurons_26	Neurons_27	Neurons_28	Neurons_30	Neurons_48	Neurons_49	Neurons_51	Neurons_52	Neurons_54	Neurons_58	Neurons_59	Neurons_60	Neurons_61	Neurons_62	Neurons_63	Oligos_0	Oligos_1	Oligos_14	Oligos_5	Oligos_53	Vascular_14	Vascular_46	Vascular_67	Vascular_68	Vascular_69	Vascular_70
697.627x483.627	1.0926053e-10	0.032564435	1.0844211e-10	0.045051858	1.088682e-10	0.004800846	1.091518e-10	1.0902446e-10	0.020968622	1.09310554e-10	0.010242239	0.0075691757	1.0867856599999999e-10	1.091568e-10	0.025342572	0.2184625	1.0916492e-10	0.015733585	1.0922698999999999e-10	0.13172609	0.08958443	1.0882813000000001e-10	1.0897125e-10	1.0920990500000001e-10	0.006082082	0.033456117	1.0930702e-10	1.092672e-10	0.0038499224	1.0785011e-10	0.009035371	1.0860625e-10	1.0914285e-10	0.024254337	1.08506246e-10	0.057501353	1.0897083e-10	0.05341235	1.0930763999999999e-10	0.009949362	1.0920511999999999e-10	0.0064427997	1.0935143e-10	0.03581749	0.031194264	1.0877355e-10	0.037066597	0.05717789	0.0048931832	1.0906106999999999e-10	1.0919594399999999e-10	1.0918303000000001e-10	0.00094026176	7.660478e-09	1.0858823600000001e-10	0.026880287000000003
709.365x463.384	0.029078837000000007	0.0541488	1.5097433e-10	0.08036283	1.5161006000000004e-10	0.02510039	0.00867733	1.5060705e-10	0.0126329465	1.5134538e-10	0.024901366	0.010475982	1.5151869e-10	1.5158111999999998e-10	1.5086092e-10	0.2575565	0.034287114	1.4964181e-10	1.5132749e-10	0.12668784	1.5136387e-10	1.5188123e-10	1.5085085e-10	1.5070964e-10	0.009185814	0.005068490300000001	1.5171881999999999e-10	0.026496885	0.017742343	1.5056195e-10	0.007337526	1.5172141000000005e-10	1.5087932e-10	1.5095013999999996e-10	1.4951514e-10	0.05445217	1.5100256e-10	0.05972587	0.0019057193	0.017630091	1.5196383e-10	0.008424053	1.5187546e-10	0.026073134	0.029987408	1.5142797e-10	0.0015073103	1.5018681e-10	0.037367072	0.0024834457	1.5069124e-10	1.5039663e-10	0.0056931414	1.5036852e-10	1.5176715e-10	0.025009584
721.102x483.627	2.1912609e-10	2.2029151e-10	2.1941675e-10	0.0973574	2.193833e-10	0.06240649	2.2031922e-10	2.1951431000000002e-10	0.048123848	2.2018229e-10	0.115387976	2.1918502999999998e-10	2.2009328e-10	2.1810909e-10	2.1882202999999997e-10	0.25189787	2.1910895e-10	2.1876527999999997e-10	0.009204036	0.02913362	0.011607427	2.1821935e-10	0.015449525	0.0072275796	0.03338948	0.025816042	2.191863e-10	2.1877361000000001e-10	2.1719909e-10	2.1914115e-10	0.00065174466	2.2057277999999997e-10	2.1976397000000003e-10	0.009247474	0.007591614	0.07018517	2.2022597999999998e-10	0.04369232	2.181619e-10	2.2054922000000002e-10	2.1998247999999998e-10	2.2003157999999997e-10	0.036018476	0.004613467	2.1929082e-10	0.014838786	2.1697674e-10	2.1903832999999998e-10	0.025827305	2.1975643999999999e-10	0.022410264	0.0045981593	2.1786835e-10	2.2020117999999998e-10	2.1941761e-10	0.05332413
732.84x463.384	1.05258344e-10	0.060499977	0.005623165	0.07789071	1.0520436e-10	0.265617	0.023848554	0.009330838	0.022690736	1.0541426e-10	0.011674263999999998	1.0532382e-10	0.012190275	0.009999943	1.0587590500000001e-10	0.13297623	0.0068223514	0.015865901	1.0602585e-10	0.013357206000000002	0.01830992	1.05798995e-10	1.0599794e-10	1.0551323999999999e-10	0.018548375	1.0543496599999999e-10	0.011932384	1.06151296e-10	1.0581493000000001e-10	1.0483779e-10	1.0538108999999999e-10	1.0572656999999999e-10	1.0560988e-10	1.05223025e-10	1.0452791e-10	0.038581204	1.0452033e-10	1.059169e-10	1.05178075e-10	1.0589408e-10	1.0541627e-10	1.0446015e-10	0.0077594267	1.05842175e-10	1.0598096e-10	1.05073804e-10	0.0077644396	1.0598096e-10	0.013743775	1.0536098999999999e-10	1.06014725e-10	0.011241799	1.059937e-10	0.02681147	0.05513498	0.121784896
744.578x483.627	8.179046e-11	0.009407395	8.2520206e-11	0.027924882	8.2687523e-11	0.57207066	0.008116087	8.203700000000001e-11	8.273895e-11	8.173868000000002e-11	0.017164294	0.0056480644	0.033078592000000004	0.004658418	8.160627e-11	0.0743944	8.275e-11	8.214769e-11	8.206391e-11	8.2698084e-11	8.215052e-11	8.256616999999998e-11	8.24167e-11	8.240081999999999e-11	8.2113864e-11	0.0062725074	8.235416e-11	8.198616e-11	8.223157e-11	8.2344576e-11	0.0005621425	8.2739586e-11	8.1700806e-11	8.210462e-11	8.275299e-11	0.020429442	0.018038115	8.203261e-11	8.166014000000001e-11	8.173619e-11	8.195254e-11	8.1867714e-11	8.233798000000002e-11	8.259530600000002e-11	8.1929574e-11	8.19277e-11	8.263691e-11	8.178578e-11	8.199758e-11	8.264999e-11	8.19663e-11	0.034322254	8.270534e-11	0.023991806	0.06983845	0.07408259
756.315x463.384	6.936353599999999e-11	0.03290552	6.955033e-11	6.9583506e-11	6.9075586e-11	0.30053788	0.019142771	6.895225e-11	0.023505297	6.957634e-11	0.024900932	6.954728e-11	0.027475331	0.0009180913	6.86427e-11	0.060738783	6.951917e-11	6.898369399999999e-11	6.9560684e-11	0.0043683	6.92961e-11	6.8515166e-11	6.948151e-11	6.948668000000001e-11	0.037149373	6.91783e-11	0.001380226	0.018402608	6.916115e-11	6.954967e-11	0.00441798	6.942535e-11	6.9000264e-11	6.895567e-11	6.913582e-11	0.012683332	0.0065272423	6.914505999999999e-11	6.918239e-11	6.950829e-11	6.9095486e-11	6.9133976e-11	6.885382e-11	6.948668000000001e-11	6.945315999999999e-11	0.0027157343	6.953601e-11	6.929675600000001e-11	6.915006999999999e-11	6.938021e-11	6.952778e-11	0.018039173	6.9532026e-11	6.951015e-11	0.08833723	0.31585407
767.883x483.627	2.3571356e-10	0.09514596	2.334674e-10	0.062464885	2.3441424e-10	0.15028673	0.018611902	2.3492722e-10	0.083438754	2.3477806000000003e-10	0.029602315	0.032615986	2.361172e-10	2.3622082e-10	2.3315946e-10	0.19656207	2.349084e-10	0.009712067	2.3475386e-10	0.009747854	2.3544713e-10	2.3236387999999998e-10	2.3527157999999996e-10	0.0008315286999999999	2.360231e-10	2.338315e-10	2.3568614e-10	0.0281417	2.3509932999999996e-10	2.331666e-10	0.011314101000000002	2.331626e-10	2.333334e-10	2.3609603e-10	2.3316124e-10	0.1325567	2.333717e-10	2.340890000000001e-10	2.351666e-10	2.3505226e-10	2.3500835e-10	2.3398142e-10	2.352155e-10	2.3443708e-10	2.3544397e-10	2.3571445e-10	0.004366669	2.3470417000000004e-10	0.0066303667	2.3623972e-10	2.3623117e-10	0.007230706	2.3440042e-10	0.020963721	0.047844056	0.051931985
779.621x463.384	2.0541108e-10	0.07980487	2.0526304e-10	0.08696424	2.0433297e-10	0.11118325	0.0026840267	2.0495045e-10	0.04177809	2.0502475e-10	0.0015719194	0.0070043895	2.0363341999999998e-10	0.017494924	2.0382421000000001e-10	0.23403718	2.0457787e-10	2.0383353000000002e-10	2.0377912e-10	0.102905564	2.0290028e-10	2.0385417e-10	2.0536721000000002e-10	0.0071831844	0.014204291	0.027879843	2.0539774e-10	2.0578006000000002e-10	2.0522388e-10	2.0527244e-10	0.010765035	2.0461338000000002e-10	2.0363188e-10	2.0438673999999998e-10	2.0426008e-10	0.10270586	2.0547336999999998e-10	2.0536446000000002e-10	2.0474805e-10	0.014415551	2.0500596999999999e-10	2.0348627e-10	0.015075334	2.0459345e-10	2.0427723e-10	2.0524736000000002e-10	0.0058359667	2.0557335e-10	0.013836772	2.0417401e-10	2.0508458999999998e-10	2.047344e-10	0.004621354	2.043431e-10	2.0459306e-10	0.098048285
791.358x483.627	0.042177383	0.005267908000000001	0.005715517	0.044760514	1.5269111e-10	0.029103247	0.010227482	1.5225343e-10	0.020662125	1.5201376e-10	1.5258718000000001e-10	0.036199123	1.5220669e-10	0.006018806999999999	1.5135586000000002e-10	0.23464654	0.040067695	1.5238358999999999e-10	1.5272983999999996e-10	0.12270262	0.021462202000000003	1.5151529e-10	0.06801969599999999	1.5174233e-10	0.025099931	1.5195576999999999e-10	1.5099888e-10	1.523897e-10	0.030203102000000006	1.5152714e-10	0.00893924	0.014305154	0.046434272	1.5275753e-10	0.0017786173	0.054750957	1.5208017e-10	0.013701822	1.5048711000000001e-10	0.021290561	1.5199114e-10	1.5252782e-10	0.039558936	1.5220493999999996e-10	0.012535897	1.5127473999999996e-10	1.50687e-10	1.5080086000000004e-10	0.011841507	0.009784200000000002	1.5129581e-10	1.5239056999999998e-10	0.0027076958000000003	1.5051436000000001e-10	1.5261134e-10	0.020037137
803.096x463.384	1.5829663999999996e-10	0.02453045	1.5764852e-10	0.071007885	1.5659782e-10	0.027987985	0.0075052828	1.5861881000000001e-10	0.04165631	1.5789348e-10	0.01784419	1.5847153999999996e-10	0.0057967324	0.0074955653000000014	1.5765693e-10	0.1968091	0.06708059	1.5852263999999996e-10	0.004274575	0.16457264	0.026362699	1.5826886e-10	1.5690994e-10	4.3117323e-09	0.044731874000000005	1.577529e-10	1.5871567e-10	1.5856678e-10	1.5874896000000001e-10	1.5707285e-10	0.00782537	0.022032658	0.040234078	1.5861973e-10	1.5853655e-10	0.056383923	1.573637e-10	1.5836608e-10	1.5757817e-10	0.014048217	1.5820187e-10	1.5850964e-10	0.06431395599999999	1.5865785e-10	0.008622929	0.0044418816	1.5839298e-10	1.5804805e-10	1.5777817e-10	0.03590514	1.5816053e-10	0.0019198951	1.5610398e-10	0.0009958791	1.5800464e-10	0.035620064
814.834x483.627	6.471819599999999e-11	6.488505600000001e-11	0.012205926	0.07290353599999999	6.449257e-11	0.004982510999999999	0.0068213567	0.017594038	0.025489252	6.445789e-11	6.483013000000001e-11	6.486636999999999e-11	0.0034773194	0.015476462	6.454019e-11	0.17843653	0.1111975	6.447203000000001e-11	6.4522346e-11	0.17745367	0.033491798	6.4853255e-11	6.465317e-11	6.475759e-11	0.028589735	6.445334e-11	6.475425e-11	6.432108000000001e-11	0.0080236755	6.438994e-11	0.017549038	6.5061644e-11	0.03447095	0.011406921	0.0065066414	0.004100261	6.4994926e-11	0.043410208	6.499008000000001e-11	6.4703264e-11	6.472412e-11	0.002236592	0.050556403	6.491774000000001e-11	0.05669719700000001	6.468426e-11	0.0005358819	0.0099522425	6.49979e-11	6.506103e-11	0.022272326	0.006256065	0.0011184172	6.4948324e-11	8.464527e-11	0.0367875
826.401x463.384	8.397623e-11	0.007858975	0.013198056	0.04359506	8.3830116e-11	8.326616e-11	8.376666999999999e-11	0.008988117	0.01765422	0.012549111000000002	0.002949331	8.394515e-11	0.000691495	0.006771369	0.020440256	0.1970126	0.018545339	8.286674e-11	8.3854576e-11	0.20114928	0.042363264000000005	8.338552e-11	8.352351999999999e-11	8.295403000000002e-11	0.044333443	8.320948e-11	8.378136e-11	8.294136999999999e-11	0.069262475	8.370326e-11	0.029590739	0.0073032253	0.06693901	0.0022034105	8.383843e-11	0.009395787	8.3766986e-11	0.056896403	8.350631e-11	8.31779e-11	8.370358e-11	0.026117072	0.04534542	8.332080999999999e-11	0.03384918	0.0003841713200000001	0.0016747945999999998	8.3960366e-11	8.378216e-11	0.0020115722	8.309672e-11	8.345394e-11	8.278743000000002e-11	8.3872014e-11	8.397349499999998e-11	0.010926928
838.139x483.627	8.652035e-11	0.01736255	0.010957459	0.04501602	8.576195e-11	8.670455e-11	8.668917e-11	8.654941e-11	0.0077608745	8.641152e-11	8.645833000000002e-11	8.578419e-11	0.0026572908000000004	8.5598695e-11	8.6004065e-11	0.23356026	0.062504865	8.643146e-11	8.645090999999999e-11	0.13508445	0.05001578	8.552052e-11	8.579925e-11	8.648356e-11	0.04870026	8.6099745e-11	8.650798e-11	8.66457e-11	0.013420948	8.574853e-11	0.007068535	8.632223e-11	0.058640655	0.024630748	8.628766e-11	0.03414274	8.623418e-11	0.077634215	8.60413e-11	8.571109e-11	8.657532e-11	0.071616836	0.015931996	8.62184e-11	0.046498667	0.008163682	0.0017319337	0.00635695	8.602785e-11	0.006889187299999999	0.0045173834	0.0009003542999999998	8.654528e-11	8.620047e-11	8.659993599999999e-11	0.008235405999999999
849.877x463.384	0.010345038	7.3935365e-11	0.008336178	0.045872428	7.420025e-11	7.432276999999998e-11	7.385799000000002e-11	7.386926e-11	0.0062333476	7.445515999999999e-11	7.3406614e-11	0.013335618	0.0026033926	7.4416966e-11	7.421738e-11	0.15875031	0.15357491	7.347763399999998e-11	0.004840525	0.14644326	0.04272522	7.418455e-11	0.02691328	7.354367e-11	0.02006412	7.430464000000001e-11	7.431243000000002e-11	7.393029e-11	0.08810715400000001	7.4182986e-11	0.013298052	7.431215e-11	0.05184514	0.017062671	7.4317254e-11	0.01117344	7.427289000000002e-11	0.03942591	7.3987566e-11	7.438261999999998e-11	7.391365e-11	0.045946226	0.026159702000000003	7.384883e-11	0.030637432000000006	0.00096097676	0.0025076831	7.357410999999999e-11	7.371219000000002e-11	0.008595318000000001	0.011756083	7.4340506e-11	0.0091387965	7.434447e-11	7.4350706e-11	0.0033477542
861.614x483.627	7.168358e-11	7.136831e-11	0.0065132766	0.074112564	7.173378e-11	7.103760600000002e-11	7.152243000000002e-11	0.032932832999999995	0.0042177187	7.14627e-11	0.021704093	7.184359399999999e-11	7.1520796e-11	0.0110876495	7.1663765e-11	0.19139703	0.057246227	7.126288e-11	7.091983e-11	0.16996703	0.050321333	7.116983399999998e-11	7.125636e-11	7.0977474e-11	0.040262837	7.1396486e-11	7.148191999999998e-11	7.092145e-11	0.03762542	7.1092375e-11	0.025355075	7.179195400000002e-11	0.07488329	7.150674e-11	0.0037850982	7.182796999999998e-11	7.107258000000002e-11	0.081824265	7.1411196e-11	7.120324e-11	7.1122615e-11	0.017424755	0.03747985	7.163724499999998e-11	0.05843083	7.108546e-11	7.1508514e-11	7.177031e-11	7.1711755e-11	0.0019678348	7.174541e-11	7.120704e-11	0.0014609391	7.1019184e-11	7.1571825e-11	7.174869e-11
873.352x463.384	7.59606e-11	0.0070738493999999985	7.635687e-11	0.031856027	7.624467e-11	7.572524e-11	0.011410381	7.641413e-11	0.005829044	0.03691056	7.6349156e-11	0.0008534494000000001	0.0005254656	0.012970975	7.620948000000001e-11	0.13625734	0.053272355	7.5573596e-11	7.571253e-11	0.19611858	0.04991474	7.583306e-11	7.617706999999998e-11	0.006851144	0.03289583	7.594902e-11	7.627565e-11	7.6400865e-11	0.066086754	7.560978e-11	0.017333316	7.630708e-11	0.12191646	0.04316075	7.576193000000002e-11	7.643877e-11	7.6440666e-11	0.06510846	7.591672e-11	7.55919e-11	7.599552e-11	7.5772624e-11	0.044694647	7.568047600000001e-11	0.03180539	0.0041882102	0.0027550147	7.615615e-11	7.636036999999999e-11	0.01591003	7.632659e-11	7.6089364e-11	0.0021244094	7.637100999999999e-11	7.6181e-11	0.0021768631
884.92x483.627	0.005571345	0.025880253	7.367742e-11	0.055009898	0.026523674	7.306711e-11	7.300721e-11	0.019652812	7.375631e-11	7.314645400000002e-11	7.347828e-11	7.319726e-11	0.003079755	0.009140553	7.382273000000002e-11	0.108877	0.12286199	7.3417473e-11	7.335869e-11	0.20362604	0.02848365	7.367151e-11	7.341608e-11	7.3770504e-11	0.014372934	7.291285999999998e-11	7.353632e-11	7.313655e-11	0.08418986	7.368332e-11	0.027834937	7.3798086e-11	0.06920752	0.027318664	7.347126999999999e-11	7.3652126e-11	7.370342e-11	0.06820983	7.368571e-11	7.3268634e-11	7.377458399999999e-11	7.377881e-11	0.070698045	0.017249208000000002	7.335547e-11	7.2779616e-11	0.002387484	7.347211e-11	0.000101367696	0.0013737882999999998	7.36978e-11	0.00014082452	7.324404e-11	0.0055982755	7.367151e-11	0.0026102734
896.657x463.384	1.677324e-10	1.6806578000000001e-10	0.007960676	0.063779704	0.012590461	0.006227997	1.679014e-10	1.6816998999999995e-10	0.06533758	1.6787739e-10	1.6613311e-10	1.6614576e-10	0.0094408	1.6782681e-10	1.6731096e-10	0.17456046	0.03436427	1.6622852e-10	0.018539364	0.16144736	0.0045604166	1.6477926e-10	0.0072344294999999986	1.6751338999999998e-10	0.086071596	1.6790717e-10	1.670189e-10	0.008925296999999999	0.010593156	1.6594466e-10	0.012082758999999998	1.6592315e-10	0.044895947	1.6648043e-10	1.6811869e-10	0.023987748	1.6751307e-10	0.032778352000000004	1.6749103e-10	0.049570076	0.027464379	0.022790877	0.08562268	1.6791839e-10	0.012580338	0.003339325	1.6790172e-10	0.004811784	1.6738658999999999e-10	1.6804493999999998e-10	1.6696411000000004e-10	0.0010059392	1.663614e-10	1.6543113e-10	1.6810585e-10	0.007436252
908.395x483.627	9.333371e-11	0.028265525	0.010871924	0.02621003	9.345270400000001e-11	0.0035482368	0.005390965	9.328423e-11	0.0076922704	9.340101999999999e-11	9.340351400000001e-11	0.0041383267	0.0035934167	0.015048593999999997	0.010532787	0.13788573	9.303388e-11	9.263688000000001e-11	9.330042e-11	0.17791884	0.024355091	9.2732516e-11	9.2673466e-11	1.7219932e-09	0.039275743	0.019612039	9.253304399999999e-11	9.320314e-11	0.096731685	9.328548000000001e-11	0.012192059	9.330042e-11	0.1334892	0.03980106	9.261586e-11	0.018008964	9.314254000000001e-11	0.014722964	9.293224499999999e-11	9.254981e-11	9.3327124e-11	0.042675436	0.036919992	9.313188e-11	0.059554935	9.337574e-11	0.0036334237	9.3039375e-11	9.284242e-11	0.015765984	9.300210999999999e-11	0.0019288355	9.3022694e-11	0.010066026	9.327035999999999e-11	0.00016993597
920.133x463.384	7.832201600000002e-11	0.007842519000000001	0.024332	0.0032790878	7.839105999999999e-11	7.827646e-11	7.780594e-11	7.875629e-11	0.010846739	7.892245e-11	7.860276e-11	7.884843e-11	0.0038272615	7.867580999999999e-11	7.885745e-11	0.057743717	0.009672453	7.875118000000002e-11	7.875343399999999e-11	0.10906952	0.014639019	7.874411999999998e-11	7.836071e-11	0.032111607	0.025930816	7.847903e-11	7.809155e-11	7.8437576e-11	0.108059466	0.06597876	0.00487068	0.015479913	0.21085405	7.8700574e-11	7.803035e-11	7.85611e-11	7.79997e-11	0.01692071	0.025589934	0.0027968131	0.050469868	0.12876053	7.826825e-11	7.842471e-11	0.044258106	0.0073075704	0.001275538	7.8857296e-11	7.800877e-11	0.012384068	7.876215e-11	0.00017525453999999994	7.873435999999999e-11	0.0051757214000000005	7.873316e-11	0.00034833176
931.87x483.627	0.07760024	1.7627605e-10	0.012823789	1.1590527e-10	1.1509413e-10	0.0020454056	0.0008068911	1.1590439e-10	1.1552321999999999e-10	1.1522043999999999e-10	1.156522e-10	0.0068193027	1.1496819499999999e-10	1.14188235e-10	1.157056e-10	0.0880192	1.15996164e-10	1.1534136000000001e-10	1.1558538000000001e-10	0.08731013	0.020308692	1.1488775e-10	1.1574973e-10	0.010317474	0.003937603400000001	0.022295402	1.158772e-10	1.1521691e-10	0.11027451	0.041314982	0.026385158	0.027524125	0.19769426	1.15979795e-10	1.1498201000000001e-10	1.1571001000000001e-10	1.1543842e-10	0.009883058	0.011194104	0.033899426	1.1580185e-10	0.13599461	0.007023168000000001	1.15204825e-10	0.01501102	0.007628525	0.0006860872999999999	1.159338e-10	1.149592e-10	0.02447553	1.152512e-10	0.0018125327	0.014290738	0.0015042310999999998	1.14545755e-10	0.001119717
943.438x463.384	9.917176999999999e-11	0.007303463299999998	0.022852141	0.020534854	9.946464e-11	9.94396e-11	9.7907446e-11	9.856531e-11	0.011294764	9.9290444e-11	9.941494e-11	9.886750400000001e-11	0.00914396	9.863602e-11	9.838499e-11	0.012648037	0.019112201	9.8809065e-11	9.8895225e-11	0.09060142	0.03347535	9.882679e-11	9.923478000000001e-11	0.010817998999999998	0.023835098	9.889655e-11	9.843905600000001e-11	9.914075e-11	0.10944439	0.081134394	0.029916653	0.033210542	0.21304941	9.941531999999999e-11	9.849747e-11	9.905684e-11	9.91608e-11	0.042446613	0.014803723	0.0003265556	0.07790797	0.072115	9.946805e-11	9.941341999999999e-11	0.025785903	9.92698e-11	9.9117686e-11	0.017517526000000002	9.900961e-11	0.015492339	9.943694e-11	0.00028728996	9.921206999999999e-11	0.004302934	9.85826e-11	0.000639518
955.176x483.797	1.4803328e-10	0.034664553	0.010408779	0.012453164	1.4852254e-10	0.006805450699999999	1.4722036e-10	1.4793335e-10	0.040495697	1.4804823e-10	1.483077e-10	1.4863703e-10	1.4728523999999996e-10	1.4855937e-10	1.4737685e-10	0.08158697	1.4866142e-10	0.083494745	0.03927546	0.033791665	1.4750115e-10	1.4752508e-10	0.0099527305	0.013576058	0.047225505	1.486016e-10	1.487746e-10	0.03444004	0.03792956	0.010555801	0.009062578	1.4824546000000002e-10	0.18175973	1.48222e-10	1.4768554e-10	0.021405239	1.4802536000000001e-10	1.4815925e-10	0.011480242	0.09075222	0.0037192134	0.096441075	1.4784591999999998e-10	1.4765061e-10	0.05068071	0.0049438155	0.0019558298	0.0073011364	1.4792574e-10	0.013239437	1.482924e-10	1.4716646000000004e-10	0.0027999156	0.007802592	1.4799206e-10	1.4811828000000002e-10
966.913x463.384	0.018113546	1.3398986999999998e-10	0.038016085	1.3440633e-10	1.3384963999999998e-10	0.009681954	0.0044924654	0.027274124	0.011636307	0.005527364	1.3411618000000002e-10	1.3434635e-10	1.3255747e-10	1.335951e-10	1.3444325e-10	0.03015826	1.341149e-10	1.3430485e-10	0.026471632	0.057555918	1.3435968e-10	1.3396355e-10	0.061892424	0.031011974	0.019762373	0.00975363	1.3354261e-10	1.3446606e-10	0.048367605	0.010544594	0.020990502	0.035413053	0.14753123	1.3447198e-10	1.3412411e-10	1.3309558e-10	1.3319411000000001e-10	1.335365e-10	0.030887736	0.08154199	0.027712291	0.17600206	1.3413307e-10	1.3408600000000002e-10	0.02269361	1.3436582e-10	0.0014565967	0.0005770542	1.3290988e-10	0.013665648999999998	1.3443555e-10	0.0086793	0.015970843000000002	0.0019234362	1.3435301e-10	0.0046943445
978.651x483.797	0.04505089	1.9880425e-10	1.9679529e-10	0.01955904	1.9757193e-10	0.06752718	0.006870072	1.9624805e-10	0.052374434	1.9837358e-10	0.0051410906	1.9837623e-10	0.0052057547	1.9795403e-10	1.9770573999999998e-10	0.085977115	1.9794687e-10	0.046105776	0.058977224	0.030994603	0.035220593	1.9760546999999999e-10	1.9832741999999999e-10	0.05519284	1.9806055e-10	1.9770048e-10	1.9805071e-10	1.9713113999999998e-10	0.04339239	1.9625403e-10	0.0113627575	1.9806659e-10	0.108686626	1.9762017e-10	1.9830246e-10	0.0153050255	1.9749657e-10	1.980394e-10	0.011263772	0.078531906	1.9872386999999998e-10	0.15020935	1.9875042e-10	1.9700222e-10	0.009393658	1.9807528e-10	1.9653383e-10	1.9777174e-10	1.985443e-10	0.019407619	1.9782043e-10	0.012552795	1.9857271000000002e-10	0.02249937	1.9840878e-10	0.003198108
990.389x463.384	8.8489986e-11	0.015650464	0.012306126	8.829576e-11	0.022365239	0.0022665851	8.8551104e-11	0.009572135	0.012981333	0.0023531849	8.818501999999999e-11	8.759761e-11	0.005517045999999999	8.830165e-11	8.812616600000002e-11	8.771063e-11	8.7701596e-11	0.026119607000000003	8.822775e-11	8.783602e-11	0.08111451	8.861463e-11	8.849437e-11	0.053642556	8.824525e-11	8.800892e-11	8.843886e-11	0.024856621	0.08656914	0.04866381	0.03607863	0.027051495	0.17615089	0.0055596996	8.776066e-11	8.831513e-11	8.752846999999999e-11	8.8536074e-11	0.028437503	0.041372657	0.2488585	8.848949e-11	8.815777e-11	8.852578000000001e-11	8.8513454e-11	0.001253576	8.778343000000002e-11	8.792536e-11	8.774058000000001e-11	0.022223642	8.733036e-11	8.760379e-11	8.811590999999998e-11	0.007830154	8.818098000000002e-11	0.0012049283
1001.956x483.797	0.09221731	1.7422531000000002e-10	1.7387476e-10	1.7467384e-10	0.00052453723	0.017032346	1.7428116000000004e-10	0.0054905377	0.07939239	1.7304004e-10	1.721732e-10	0.015231226	0.012013918	1.7396766000000001e-10	1.74521e-10	0.036340944	1.7306445e-10	0.022462878	1.7427983e-10	1.7457626999999999e-10	1.7435531e-10	1.747555e-10	0.06486664	0.043209944000000014	0.033743635	1.7403368e-10	0.015343338	0.035038377999999995	0.055828877	1.7336875e-10	0.02479681	0.027267383	0.10218398	1.7454298000000001e-10	1.7279532e-10	1.7309681e-10	1.7200318e-10	1.7370768999999999e-10	0.010145902	0.10806296	0.033116236	0.1235682	1.7295588999999996e-10	0.0038216484	0.0018733753	0.0068622893	1.7309913e-10	0.00032145224	1.7330064e-10	0.0068066507	1.7272644e-10	1.7346763999999998e-10	0.020285932	1.7319886000000002e-10	1.7383894e-10	0.0021502697
1013.694x463.384	1.5127676e-10	0.023564287000000003	0.015811851000000002	0.016578967	0.0021554588	0.01153498	1.497392e-10	0.01565607	0.025353817	1.5124849e-10	1.5078876e-10	0.0151420925	0.011770943999999998	1.5083305e-10	1.5115878e-10	0.018310467	1.5059418e-10	0.051034853	0.10274913	0.04635251	0.0057118014	1.5085262e-10	0.03281459	0.09277292	1.497889e-10	1.5113946e-10	1.500228e-10	0.0071853413	0.060700726	0.06359144	0.03556021	1.5058038e-10	0.05859293400000001	0.006213438000000001	1.503614e-10	1.5120924e-10	1.5032928e-10	1.5104148e-10	0.015927654	0.036420688	0.085804865	0.10251827	1.5082241e-10	1.5028055e-10	1.5094385e-10	0.0027746733	1.5085493000000002e-10	0.0051418515	1.5056832e-10	1.5026651e-10	1.5038004e-10	0.010299779	0.012353123999999998	1.497635e-10	1.5045579e-10	0.009600154
1025.432x483.797	0.006485305	0.0018069012	0.02503378	4.096476e-10	0.036730796	1.3618578000000002e-10	1.3733562e-10	0.011312007	0.041363973	1.367475e-10	1.3523634e-10	1.3700725e-10	1.364955e-10	0.004228227	1.3647077e-10	1.3605804e-10	1.3647388999999998e-10	1.3642602e-10	0.008662903000000001	0.03622903	0.035172455	0.024459342	0.014319793	0.05969624	0.020303223	1.361845e-10	1.3626218e-10	0.014094508	0.06991927	0.0396405	0.024156133	0.07387898	0.13037041	0.018753555	1.3664216e-10	1.3612891e-10	1.3616527e-10	1.3623151e-10	0.006550811700000001	0.015383848	0.13272683	0.08734356	1.367501e-10	1.3725078e-10	0.028140504	1.3633601e-10	0.0013462092000000002	0.0030141133	1.3683803e-10	0.00603618	1.3740216999999998e-10	0.0076830587	0.0041824644000000005	0.010387409	1.3627881000000002e-10	0.0005876947000000001
