x	y	new_x	new_y	pixel_x	pixel_y
23	29	23.08633445945185	29.01387731489823	6402	8143
24	29	24.065040266695153	29.013798547320626	6686	8143
25	29	25.029433175954903	29.00910980362203	6967	8142
3	30	2.9870299201592663	29.980218685288257	560	8424
4	30	3.928317111929298	30.030455817153474	833	8439
5	30	4.98398972485713	30.033732962948115	1140	8440
6	30	5.967688204642882	30.016095244057162	1426	8435
7	30	6.94608412365323	30.02952718887011	1711	8439
8	30	7.973250646603614	29.995968055147635	2009	8429
9	30	9.030635417928899	29.97858322163742	2316	8424
10	30	9.951613918525874	29.992135390647768	2584	8428
11	30	10.994055133039009	29.964479679583825	2887	8420
12	30	12.06456351556753	30.036533357615134	3198	8441
13	30	13.039714417663577	30.033440693778573	3482	8440
14	30	14.002199285997353	30.015773955253763	3761	8435
15	30	14.962414404397459	30.03500568117576	4040	8440
16	30	16.018370476963128	29.984801714606377	4347	8426
17	30	16.979374307554796	30.009399999960582	4627	8433
18	30	17.978238396172465	29.984855608212108	4917	8426
19	30	18.993581491157876	29.95752947727552	5212	8418
20	30	20.058009223978253	29.94817479101922	5522	8415
21	30	20.986770168525876	29.97983106589319	5792	8424
22	30	22.013480668658538	29.965441473163025	6090	8420
23	30	23.097948531486875	30.018941241005955	6405	8436
24	30	24.067846879855143	30.02409429884623	6687	8437
25	30	25.036516039446546	29.996082060852068	6969	8429
3	31	2.99259106660063	31.04676070571808	561	8734
4	31	3.9488472073624368	31.06160217560399	839	8739
5	31	4.99836066210839	31.034980807203883	1144	8731
6	31	5.9461395718822025	31.025798165919724	1420	8728
7	31	6.938607422273553	31.039617730127738	1708	8732
8	31	7.9786348250992365	31.022324101181066	2011	8727
9	31	9.035931501107461	30.992483626254028	2318	8718
10	31	9.96288079137013	31.003819938936438	2587	8722
11	31	10.97526284728682	30.97286220810598	2882	8713
12	31	12.038110046477586	31.038989662337872	3191	8732
13	31	13.024999390468034	31.041466695370506	3477	8733
14	31	14.01137052671107	31.022340683828983	3764	8727
15	31	14.986960868976922	31.011908125458064	4048	8724
16	31	16.00681133494933	30.99319668011447	4344	8719
17	31	16.978188648228713	31.000982233311603	4626	8721
18	31	17.979557753097378	30.995580435752572	4917	8719
19	31	18.991829948971617	30.974406467193273	5212	8713
20	31	20.073750302513673	30.986254769130124	5526	8717
21	31	20.991863114267453	30.987685022512984	5793	8717
22	31	22.0317775478042	30.94601904678998	6095	8705
23	31	23.081546219865753	30.996397131162492	6400	8720
3	32	2.9966197431809563	32.05572777257932	563	9028
4	32	3.9374712517873505	32.059649568811736	836	9029
5	32	4.99400978986111	32.0280264592336	1143	9019
6	32	5.946482107203243	32.03728786809537	1420	9022
7	32	6.940775085280983	32.03209749929728	1709	9021
8	32	7.968121426319719	32.02018701243073	2008	9017
9	32	9.040518157879815	31.998919766476902	2319	9011
10	32	9.952193274787483	32.015390481520676	2584	9016
11	32	11.001099649157341	31.985413199748326	2889	9007
12	32	12.048473165010353	32.06118553657507	3194	9029
13	32	13.023437512317331	32.084289310785735	3477	9036
14	32	14.006589542033437	32.030613352308684	3763	9020
16	32	16.0171734170666	31.998358029278705	4347	9011
17	32	16.982791369441237	32.019119504471064	4628	9017
18	32	17.993393899953308	32.040699747904334	4921	9023
19	32	19.009507051651376	32.01249888229012	5217	9015
20	32	20.077139381181755	32.00736447992875	5527	9013
6	33	5.969871413882734	33.02007300672631	1427	9308
7	33	6.952119171079603	33.030190494786794	1712	9311
8	33	7.977858549893612	33.014577931772735	2010	9306
9	33	9.04031502044283	33.02068863753023	2319	9308
10	33	9.971402199568592	33.037379072658915	2590	9313
11	33	11.000249788451585	33.006580949814655	2889	9304
12	33	12.067238503959677	33.05612161046735	3199	9318
13	33	13.05129428798727	33.05925158526173	3485	9319
14	33	14.013693133834975	33.019531997838	3765	9308
15	33	14.974165283277799	33.01888942023121	4044	9307
16	33	16.021585437828076	33.00061741505743	4348	9302
17	33	16.969331441409928	33.01158890948566	4624	9305
18	33	17.982272125278328	33.004307054219005	4918	9303
12	34	12.06548488894243	34.06695837088125	3198	9612
13	34	13.047910391396663	34.06679047157109	3484	9612
14	34	14.053324625941634	33.99808648841906	3776	9592
15	34	14.975459766230836	34.01430846374408	4044	9597
16	34	16.01715579800319	33.986441323919195	4347	9589
